X,Y,OBJECTID,EGIS_ID,REG_ID,BSTP_GEO_ID,BSTP_OPS_TCD,BSTP_EFF_DATE,BSTP_TCD,AT_STR,ON_STR,BSTP_HDG,BSTP_POS_TCD,BSTP_LDC,BSTP_MSG_TEXT,BSTP_LAT_LON_TCD,BSTP_INV_SYR_TCD,BSTP_INV_SRV_DATE,BSTP_BNH_CNT,BSTP_BST_TCD,BSTP_IFC_OWN,BSTP_HAS_BKRS,BSTP_HAS_PRS,BSTP_HAS_PVM,BSTP_HAS_PRM,BSTP_PDP_SIZE_TCD,BSTP_PDP_MTR_TCD,BSTP_PDP_OBS_TCD,BSTP_PDP_HAS_CCN,BSTP_HAS_BDR_PDP,BSTP_BDR_PDP_OBS,BSTP_SWK_WDT,BSTP_SWK_HAS_CCN,BSTP_SWK_HAS_PPC,BSTP_SWK_SLP_WVL,BSTP_SWK_OBS_TCD,BSTP_SWK_IPD_TCD,ONS_CRP_SLP,ONS_CRP,OFS_CRP,AT_STR_ABS_CRP,AT_STR_OSS_CRP,ONS_CWK,OFS_CWK,AT_STR_ABS_CWK,AT_STR_OSS_CWK,ON_STR_STS_OR_TFL,ON_STR_PDC_SGL,AT_STR_PDC_SGL,BSTP_PRK_RST_TCD,BSTP_NPK_ZNE_LTH,CNF_NPK_SNS,STR_LGT_WTN_30_FT,BSTP_HAS_LED_DSP,BSTP_ACC_RATING,BSTP_BRDG_STP,BSTP_HAS_LUM_SIGN,BSTP_HAS_PWR_SRC,METRO_ACCS_STP,BSTP_LON,BSTP_LAT
-77.0174202881367,38.9142887893564,7073,1311405,1003689,17442,PRS,2011/02/15 05:00:00+00,UNK,RHODE ISLAND AVE,FLORIDA AVE NW,112,NEA,UNKNOWN,FLORIDA AVE NW + RHODE ISLAND AVE,,UNK,1900/01/01 05:00:00+00,,UNK,UNKW,U,U,U,U,UNK,UNK,UNK,U,U,U,0,U,U,U,UNK,UNK,,U,U,U,U,U,U,U,U,U,U,U,UNK,,U,U,U,U,U,U,U,U,-77.017418,38.914281
-77.1398623217606,38.8847717786851,7074,1302871,6000559,4705,PRS,1901/01/01 05:00:00+00,REV,N LONGFELLOW ST,WASHINGTON BLVD,308,NEA,UNKNOWN,WASHINGTON BLVD + N LONGFELLOW ST,,KFH,2007/01/23 05:00:00+00,0,UNK,WMAT,N,Y,N,Y,SWK,BRK,NON,Y,N,E,6,Y,Y,Y,NON,SLP,4.5,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,YUN,,U,N,U,N,U,U,U,U,-77.13986,38.884764
-77.1335583231654,38.8838037825433,7075,1302869,6000548,4655,PRS,1901/01/01 05:00:00+00,REV,N JEFFERSON ST,WASHINGTON BLVD,256,NEA,UNKNOWN,WASHINGTON BLVD + N JEFFERSON ST,,KFH,2007/01/23 05:00:00+00,0,UNK,UNKW,N,N,N,N,SWK,CON,NON,N,N,E,5,N,Y,Y,NON,SLP,6.80000019073486,Y,N,Y,N,N,N,N,N,N,N,N,YUN,,U,N,U,N,U,U,U,U,-77.133556,38.883796
-77.1360283225379,38.8831427784624,7076,1302865,6000542,4623,PRS,1901/01/01 05:00:00+00,REV,N KENTUCKY ST,WASHINGTON BLVD,75,FAR,UNKNOWN,WASHINGTON BLVD + N KENTUCKY ST,,KFH,2007/01/23 05:00:00+00,1,FRE,UNKW,N,N,N,N,SWK,CON,NON,N,N,E,4,N,Y,N,NON,UNK,7,N,N,Y,N,N,N,N,U,N,N,N,YUN,,U,Y,U,N,U,U,U,U,-77.136026,38.883135
-76.9882552791037,38.8325837740802,7077,1307095,1000066,1933,PRS,1965/10/03 04:00:00+00,REV,BELLEVUE ST SE,WHEELER RD SE,129,FAR,UNKNOWN,WHEELER RD SE + BELLEVUE ST SE,,KFH,2006/04/18 04:00:00+00,0,UNK,WMAT,N,Y,N,N,58U,CON,NON,Y,N,E,6,N,Y,N,NON,UNK,5,N,Y,Y,Y,N,Y,N,N,N,N,N,NSG,,N,Y,U,Y,U,U,U,U,-76.988253,38.832576
-76.9838092692482,38.8318457732198,7078,1307091,3000564,1888,PRS,1901/01/01 05:00:00+00,REV,WHEELER RD,WHEELER HILLS RD,38,FAR,@ PEPCO POLE #87687,WHEELER HILLS RD + WHEELER RD,,KFH,2006/08/30 04:00:00+00,0,UNK,UNKW,N,N,N,N,UNK,UNK,UNK,U,N,E,0,U,E,U,UNK,UNK,,N,N,N,N,U,N,N,N,Y,N,N,YUN,,U,Y,U,N,U,U,U,U,-76.983807,38.831838
-76.8193272318374,38.9873868147677,7079,1310721,3002179,9795,PRS,1978/02/13 05:00:00+00,REV,GLENN DALE RD,LANHAM SEVERN RD,58,NEA,RT 193,LANHAM SEVERN RD + GLENN DALE RD,,KFH,2006/11/01 04:00:00+00,0,UNK,UNKW,N,N,N,N,UNK,UNK,UNK,U,N,E,0,U,E,U,UNK,UNK,,N,N,N,N,N,N,N,N,Y,N,N,NPL,,U,Y,U,N,U,U,U,U,-76.819325,38.987379
-76.9874572774313,38.8558077803494,7080,1311765,1003750,17622,PRS,2011/11/03 04:00:00+00,UNK,STANTON RD,POMEROY RD SE,200,FAR,175' S OF ---,POMEROY RD SE + STANTON RD,,UNK,1900/01/01 05:00:00+00,,UNK,UNKW,U,U,U,U,UNK,UNK,UNK,U,U,U,0,U,U,U,UNK,UNK,,U,U,U,U,U,U,U,U,U,U,U,UNK,,U,U,U,U,U,U,U,U,-76.987455,38.8558
-76.9571602719596,38.8917407878778,7081,1307867,1000847,5207,PRS,1982/01/31 05:00:00+00,REV,KENILWORTH AVE NE,BLAINE ST NE,132,NEA,UNKNOWN,BLAINE ST NE + KENILWORTH AVE NE,,KFH,2006/06/14 04:00:00+00,0,UNK,WMAT,N,Y,N,Y,SWK,CON,NON,N,N,E,4,N,N,N,NON,UNK,4.69999980926514,Y,N,N,N,Y,U,N,N,Y,N,N,YMR,,N,N,U,N,U,U,U,U,-76.957158,38.891733
-77.029495291574,38.907023784513,7082,1307321,1001361,6303,PRS,1979/02/12 05:00:00+00,REV,N ST NW,13TH ST NW,360,NEA,UNKNOWN,13TH ST NW + N ST NW,,KFH,2006/03/31 04:00:00+00,0,UNK,UNKW,N,N,N,N,58U,CON,NON,Y,N,E,11,Y,Y,N,NON,UNK,4.5,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,NSG,,Y,N,U,Y,U,U,U,U,-77.029493,38.907016
-77.3080173728309,38.8441177664244,7083,1300382,5000937,2466,PRS,1901/01/01 05:00:00+00,UNK,JUDICIAL DR,CHAIN BRIDGE RD,250,NEA,220' N OF ---,CHAIN BRIDGE RD + JUDICIAL DR,,KFH,2012/04/12 04:00:00+00,1,INS,NAPP,N,N,N,N,58U,BRK,NON,Y,N,E,5,N,Y,Y,NON,NON,4.5,N,Y,Y,E,N,Y,Y,E,N,N,N,NPL,150,N,Y,N,U,U,U,U,U,-77.308015,38.84411
-77.3105543816663,38.8399127674832,7084,1300380,5000898,2288,PRS,1901/01/01 05:00:00+00,UNK,WEST DR,CHAIN BRIDGE RD,29,UNK,@ VEPCO POLE #ME88 (OPPO),CHAIN BRIDGE RD + WEST DR,,KFH,2009/03/04 05:00:00+00,0,UNK,UNKW,N,N,N,N,58U,CON,NON,Y,N,E,7,N,Y,N,NON,UNK,2.70000004768372,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,NPL,,U,Y,U,Y,U,U,U,U,-77.310552,38.839905
-77.3115373706109,38.8356247647847,7085,1300378,5000837,2088,PRS,1995/06/28 04:00:00+00,REV,UNIVERSITY DR,OX RD,359,FAR,200' N OF -,OX RD + UNIVERSITY DR,,KFH,2012/04/12 04:00:00+00,1,UNK,NAPP,N,N,N,N,58U,CON,NON,N,N,E,7,N,Y,Y,NON,NON,2.59999990463257,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,NPL,150,N,N,N,N,U,U,U,U,-77.311535,38.835617
-77.2622693644757,38.8670557730386,7086,1300313,5004416,16230,PRS,2007/06/24 04:00:00+00,REV,BARRICK ST,NUTLEY ST,332,NEA,UNKNOWN,NUTLEY ST + BARRICK ST,,KFH,2012/04/04 04:00:00+00,0,UNK,NAPP,N,N,N,N,SWK,CON,NON,N,N,E,4,N,N,Y,NON,NON,2.90000009536743,N,N,Y,N,N,N,N,N,N,N,N,NSG,150,N,N,N,N,U,U,U,U,-77.262267,38.867048
-76.9217032661334,38.9392107943775,7087,1301201,3001434,8012,PRS,1965/06/15 04:00:00+00,REV,56TH AVE,ANNAPOLIS RD,264,NEA,UNKNOWN,ANNAPOLIS RD + 56TH AVE,,KFH,2006/09/07 04:00:00+00,0,UNK,UNKW,N,N,N,N,SWK,CON,NON,Y,N,E,3,Y,Y,N,NON,UNK,4.90000009536743,N,N,Y,N,Y,Y,Y,Y,Y,Y,Y,NPL,,U,Y,U,N,U,U,U,U,-76.921701,38.939203
-76.9294052672033,38.911243789908,7088,1301192,3003380,15215,PRS,1967/06/18 04:00:00+00,REV,ANTELOPE LN,ADDISON RD,255,FAR,UNKNOWN,ADDISON RD + ANTELOPE LN,,WSV,2017/01/30 18:57:21+00,0,EXM,NAPP,N,N,E,N,SWK,EXM,EXM,E,N,E,6,Y,E,Y,NON,GRS,0,N,N,Y,Y,N,N,Y,Y,N,N,N,NPL,0,N,Y,N,N,U,N,N,U,-76.929403,38.911236
-76.9198252573073,38.907916789765,7089,1301184,3001151,6380,PRS,1901/01/01 05:00:00+00,REV,CHAPELWOOD LN,ADDISON RD,142,NEA,UNKNOWN,ADDISON RD + CHAPELWOOD LN,,KFH,2006/06/21 04:00:00+00,0,UNK,UNKW,N,N,N,N,SWK,CON,NON,N,N,E,4,N,Y,N,NON,UNK,2.20000004768372,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,YUN,,U,N,U,N,U,U,U,U,-76.919823,38.907909
-76.9129092507257,38.9008647906362,7090,1301173,3001085,5906,PRS,1991/11/27 05:00:00+00,REV,60TH AVE,ADDISON RD,345,FAR,100' N OF -,ADDISON RD + 60TH AVE,,KFH,2008/07/09 04:00:00+00,0,UNK,UNKW,N,N,N,N,58U,CON,NON,Y,N,E,4,Y,Y,N,NON,UNK,2.70000004768372,Y,N,Y,Y,Y,N,N,N,N,N,N,YUN,,U,N,U,Y,U,U,U,U,-76.912907,38.900857
-77.3604180247888,38.8543109892168,7091,1311961,5004694,18510,PRS,2013/12/29 05:00:00+00,UNK,BUS SHELTER #2,FAIRFAX GOVERNMENT CTR RDWY,340,ATP,UNKNOWN,FAIRFAX GOVERNMENT CTR RDWY + BUS SHELTER #2,,UNK,1900/01/01 05:00:00+00,,UNK,UNKW,U,U,U,U,UNK,UNK,UNK,U,U,U,0,U,U,U,UNK,UNK,,U,U,U,U,U,U,U,U,U,U,U,UNK,,U,U,U,U,U,U,U,U,-77.360416,38.854303
-77.1754743293033,38.8365777654118,7092,1302469,5000849,2134,PRS,1901/01/01 05:00:00+00,REV,SLEEPY HOLLOW MANOR,COLUMBIA PIKE,267,MID,FRT,COLUMBIA PIKE + SLEEPY HOLLOW MANOR,,KFH,2012/04/20 04:00:00+00,0,UNK,NAPP,N,N,N,N,NON,EXM,NON,U,N,E,0,N,N,N,NON,NON,8.5,Y,N,N,N,Y,N,N,N,N,N,N,NPL,150,N,N,N,N,U,U,U,U,-77.175472,38.83657
-77.3582264022926,38.8534637646911,7093,1311960,5004693,18509,PRS,2013/12/29 05:00:00+00,UNK,BUS SHELTER #1,FAIRFAX GOVERNMENT CTR RDWY,315,ATP,UNKNOWN,FAIRFAX GOVERNMENT CTR RDWY + BUS SHELTER #1,PER,UNK,1900/01/01 05:00:00+00,,UNK,UNKW,U,U,U,U,UNK,UNK,UNK,U,U,U,0,U,U,U,UNK,UNK,,U,U,U,U,U,U,U,U,U,U,U,UNK,,U,U,U,U,U,U,U,U,-77.358224,38.853456
-76.8470312404596,39.0783028253672,7094,1301044,3002922,14718,PRS,1993/12/12 05:00:00+00,UNK,BUS BAY B,SOUTH LAUREL PARK AND RIDE LOT,271,ATP,UNKNOWN,SOUTH LAUREL PARK AND RIDE LOT + BUS BAY B,,KFH,2006/10/24 04:00:00+00,1,INS,WMAT,N,Y,N,Y,58U,BRK,NON,Y,N,E,6,Y,Y,N,NON,UNK,4.90000009536743,Y,Y,Y,Y,N,N,N,U,Y,N,N,NPL,,U,Y,U,Y,U,U,U,U,-76.847029,39.078295
-77.2256523457326,38.8581977713135,7095,1302541,5001075,3222,PRS,1901/01/01 05:00:00+00,REV,FFX HOSP EMER ENT,GALLOWS RD,346,FAX,UNKNOWN,GALLOWS RD + FFX HOSP EMER ENT,,KFH,2012/04/02 04:00:00+00,0,UNK,WMAT,N,Y,N,Y,NON,EXM,NON,U,N,E,0,N,N,N,NON,NON,,N,N,U,Y,N,N,E,N,N,N,N,NSG,150,N,N,N,N,U,U,U,U,-77.22565,38.85819
-76.8640182487428,39.1059308334151,7096,1301040,3002558,11474,PRS,1986/03/03 05:00:00+00,REV,WESTVIEW TER,SANDY SPRING RD,233,FAR,@ C&P POLE #308335,SANDY SPRING RD + WESTVIEW TER,,KFH,2006/10/20 04:00:00+00,0,UNK,UNKW,N,N,N,N,UNK,UNK,UNK,U,N,E,0,U,E,U,UNK,UNK,,N,N,N,N,N,Y,N,U,N,N,N,NPL,,U,Y,U,N,U,U,U,U,-76.864016,39.105923
-77.2592693552659,38.7734147553167,7097,1300317,5000119,332,PRS,1979/09/04 04:00:00+00,REV,KEENE DR,OLD KEENE MILL RD,108,FAR,UNKNOWN,OLD KEENE MILL RD + KEENE DR,,KFH,2012/04/19 04:00:00+00,0,UNK,NAPP,N,N,N,N,NON,EXM,NON,U,N,E,0,N,N,N,NON,NON,,N,N,Y,Y,N,N,N,N,N,N,N,NPL,65,N,Y,N,N,U,U,U,U,-77.259267,38.773407
-76.9225372575764,38.8506497775975,7098,1303979,3000724,2784,PRS,1993/02/09 05:00:00+00,REV,PORTER AVE,SILVER HILL RD,53,NEX,25' S OF ENTR DRWY TO MC DONALD'S,SILVER HILL RD + PORTER AVE,,KFH,2006/07/26 04:00:00+00,0,UNK,UNKW,N,N,N,N,SWK,CON,NON,Y,N,E,5,Y,Y,N,NON,UNK,,N,N,U,Y,N,N,U,N,N,N,N,NPL,,U,Y,U,N,U,U,U,U,-76.922535,38.850642
-77.0068262780471,38.8368367706618,7099,1309854,1000096,2150,PRS,1971/05/07 04:00:00+00,UNK,#3726,MARTIN LUTHER KING JR AVE SE,30,MID,(FRT) C&P BLDG,MARTIN LUTHER KING JR AVE SE + #3726,,KFH,2006/04/19 04:00:00+00,0,UNK,UNKW,N,N,N,N,58U,CON,NON,Y,Y,U,6,N,Y,Y,NON,SLP,,N,N,U,N,N,N,U,U,N,N,N,NSG,,N,Y,U,N,U,U,U,U,-77.006824,38.836829
-77.29875337257,38.8759187738666,7100,1300273,5001334,4216,PRS,1901/01/01 05:00:00+00,UNK,BLAKE LA,JERMANTOWN RD,244,FAR,FRT OF #2808,JERMANTOWN RD + BLAKE LA,,KFH,2012/04/16 04:00:00+00,0,UNK,NAPP,N,N,N,N,SWK,CON,NON,N,N,E,4,N,N,Y,NON,NON,5.09999990463257,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,NSG,150,N,N,N,N,U,U,U,U,-77.298751,38.875911
-76.9631052660171,38.8434297774263,7101,1309722,3000660,2430,PRS,1901/01/01 05:00:00+00,REV,25TH AVE,BERKLEY ST,229,FAR,UNKNOWN,BERKLEY ST + 25TH AVE,,KFH,2006/05/02 04:00:00+00,0,UNK,UNKW,N,N,N,N,UNK,UNK,UNK,U,N,E,0,U,E,U,UNK,UNK,,N,N,N,N,N,N,N,N,N,N,N,NSG,,N,Y,U,N,U,U,U,U,-76.963103,38.843422
-76.9594352807703,38.9935988062468,7102,1305416,3002248,9931,PRS,1994/02/09 05:00:00+00,REV,26TH PL,ADELPHI RD,131,FAR,@ PEPCO POLE #811422-5445,ADELPHI RD + 26TH PL,,KFH,2006/06/05 04:00:00+00,0,UNK,UNKW,N,N,N,N,UNK,UNK,UNK,U,N,E,0,U,E,U,UNK,UNK,,N,N,N,N,N,Y,N,U,N,N,N,NPL,,U,Y,U,N,U,U,U,U,-76.959433,38.993591
-76.77032121748,38.9012827985548,7103,1310508,3003066,14864,PRS,1996/10/17 04:00:00+00,REV,SIX FLAGS PARK,CENTRAL AVE,267,NEA,300' E OF ENTR,CENTRAL AVE + SIX FLAGS PARK,,WSV,2017/01/24 16:51:11+00,1,INS,WMAT,N,Y,N,Y,58U,CON,NON,Y,N,E,5,N,Y,N,NON,NON,0,N,N,N,N,N,N,N,N,Y,Y,N,NPL,0,N,N,N,N,U,N,N,U,-76.770319,38.901275
-76.9811942810381,38.9861328056877,7104,1305346,3003214,15029,PRS,1960/04/03 04:00:00+00,REV,UNIVERSITY BLVD E,15TH AVE,204,NEA,"N OF 1ST DRWY; @ #7906",15TH AVE + UNIVERSITY BLVD E,,KFH,2006/06/06 04:00:00+00,0,UNK,UNKW,N,N,N,N,SWK,CON,NON,N,N,E,4,N,N,N,NON,UNK,4.90000009536743,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,NSG,,N,N,U,N,U,U,U,U,-76.981192,38.986125
-76.9813722777953,38.9855818018492,7105,1305345,3002159,18768,PRS,1960/04/03 04:00:00+00,REV,UNIVERSITY BLVD E,15TH AVE,40,FAR,UNKNOWN,15TH AVE + UNIVERSITY BLVD E,,KFH,2006/06/06 04:00:00+00,0,UNK,UNKW,N,N,N,N,SWK,CON,NON,Y,N,E,3,Y,Y,N,NON,UNK,5.80000019073486,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,NSG,,N,Y,U,N,U,U,U,U,-76.98137,38.985574
-77.2156343436559,38.8683507693256,7106,1302534,5001194,3805,PRS,1996/10/30 04:00:00+00,REV,FAIRVIEW PARK PL,FAIRVIEW PARK DR,112,NEX,N OF MAIN ENTR TO -,FAIRVIEW PARK DR + FAIRVIEW PARK PL,,KFH,2012/05/15 04:00:00+00,1,INS,NAPP,N,N,N,N,58U,CON,NON,Y,N,E,4,N,N,N,NON,SLP,5.09999990463257,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,NPL,150,N,Y,N,N,U,U,U,U,-77.215632,38.868343
-77.0362473021924,38.9870978034181,7107,1308406,1002948,11863,PRS,1938/06/30 04:00:00+00,REV,LEEGATE RD,16TH ST NW,358,NEA,UNKNOWN,16TH ST NW + LEEGATE RD,,KFH,2006/06/13 04:00:00+00,0,UNK,WMAT,N,Y,N,Y,58O,CON,TRC,Y,N,E,5,N,Y,N,NON,UNK,6.19999980926514,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,NSG,,N,N,U,N,U,U,U,U,-77.036245,38.98709
-77.0362363035009,38.9854888051204,7108,1308405,1002947,11862,PRS,1938/06/30 04:00:00+00,REV,KALMIA RD NW,16TH ST NW,360,NEA,UNKNOWN,16TH ST NW + KALMIA RD NW,,KFH,2006/06/13 04:00:00+00,0,UNK,WMAT,N,Y,N,Y,58O,CON,TRC,Y,Y,U,5,N,Y,N,NON,UNK,8.19999980926514,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,NSG,,N,Y,U,N,U,U,U,U,-77.036234,38.985481
-77.0362542951961,38.9812428035087,7109,1308403,1002945,11860,PRS,1938/06/30 04:00:00+00,REV,HEMLOCK ST NW,16TH ST NW,359,NEA,UNKNOWN,16TH ST NW + HEMLOCK ST NW,,KFH,2006/04/21 04:00:00+00,0,UNK,WMAT,N,Y,N,N,58O,CON,TRC,Y,N,E,6,N,Y,N,NON,UNK,6,Y,N,Y,N,Y,N,Y,U,N,N,N,NSG,,N,Y,U,N,U,U,U,U,-77.036252,38.981235
-77.036260299192,38.9752607988658,7110,1308401,1002943,11858,PRS,1938/06/30 04:00:00+00,REV,ALASKA AVE NW,16TH ST NW,358,FAR,UNKNOWN,16TH ST NW + ALASKA AVE NW,,KFH,2006/04/21 04:00:00+00,0,UNK,UNKW,N,N,N,N,58U,CON,NON,Y,Y,U,6,N,Y,N,NON,UNK,8.69999980926514,N,Y,Y,N,N,Y,Y,U,Y,N,N,NSG,,N,Y,U,N,U,U,U,U,-77.036258,38.975253
-77.0364533030772,38.9792587977083,7111,1308399,1002941,11856,PRS,1938/06/30 04:00:00+00,REV,GERANIUM ST NW,16TH ST NW,180,FAX,UNKNOWN,16TH ST NW + GERANIUM ST NW,,KFH,2006/04/21 04:00:00+00,0,UNK,WMAT,N,Y,N,Y,58U,CON,NON,Y,N,E,4,N,Y,N,NON,UNK,6,N,Y,U,Y,N,Y,U,Y,N,N,N,YMR,,N,Y,U,U,U,U,U,U,-77.036451,38.979251
-77.1025483228793,39.049281814677,7112,1309311,2000579,10764,PRS,1969/11/18 05:00:00+00,REV,BOILING BROOK PKY,PARKLAWN DR,146,NEA,N OF DRWY TO GAS STATION,PARKLAWN DR + BOILING BROOK PKY,,KFH,2012/02/15 05:00:00+00,0,UNK,NAPP,N,N,N,N,58U,CON,NON,Y,Y,N,3,Y,Y,Y,FIR,NON,7.69999980926514,Y,Y,U,Y,Y,Y,E,Y,Y,Y,Y,NSG,150,N,Y,N,Y,U,U,U,U,-77.102546,39.049274
-76.854059243945,38.9440108006947,7113,1310483,3001517,8265,PRS,1978/12/03 05:00:00+00,REV,VARNUM ST,WHITFIELD CHAPEL RD,178,NEX,UNKNOWN,WHITFIELD CHAPEL RD + VARNUM ST,,KFH,2006/10/31 04:00:00+00,0,UNK,UNKW,N,N,N,N,UNK,UNK,UNK,U,N,E,0,U,E,U,UNK,UNK,,N,N,U,Y,N,N,U,Y,N,N,N,NPL,,U,N,U,U,U,U,U,U,-76.854057,38.944003
-77.0129942946317,39.0705908207103,7114,1300967,2000778,11069,PRS,1974/09/01 04:00:00+00,REV,KIMBLEWICK DR,RANDOLPH RD,228,FAR,UNKNOWN,RANDOLPH RD + KIMBLEWICK DR,,KFH,2012/03/15 04:00:00+00,0,UNK,NAPP,N,N,N,N,SWK,CON,NON,Y,Y,N,7,Y,Y,Y,NON,NON,2.40000009536743,N,N,Y,E,N,N,Y,E,N,N,N,NSG,150,N,N,N,N,U,U,U,U,-77.012992,39.070583
-76.8990202625151,39.0920168317346,7115,1301056,3003436,15646,PRS,2005/03/29 04:00:00+00,UNK,#14601,SWEITZER LN,335,FAR,N OF ENTR RDWY @ HYDRANT,SWEITZER LN + #14601,,KFH,2006/10/13 04:00:00+00,,UNK,UNKW,N,N,N,N,SWK,CON,NON,N,N,E,4,N,N,N,NON,UNK,,N,N,U,N,N,N,U,U,N,N,N,NSG,,N,Y,U,N,U,U,U,U,-76.899018,39.092009
-77.1282363331665,39.0780348227566,7116,1309484,2000847,11167,PRS,1960/04/03 04:00:00+00,REV,CLAGETT DR,VEIRS MILL RD,104,NEA,UNKNOWN,VEIRS MILL RD + CLAGETT DR,,KFH,2012/02/02 05:00:00+00,1,INS,WMAT,N,Y,N,N,58U,CON,NON,Y,N,E,6,Y,Y,Y,NON,SLP,0.800000011920929,N,N,Y,Y,N,N,Y,Y,N,N,N,NSG,150,N,Y,N,Y,U,U,U,U,-77.128234,39.078027
-76.9612782721357,38.8618257780671,7117,1309662,1000350,3449,PRS,1942/02/01 05:00:00+00,REV,32ND ST SE,ALABAMA AVE SE,264,NEA,UNKNOWN,ALABAMA AVE SE + 32ND ST SE,,KFH,2006/05/12 04:00:00+00,0,UNK,WMAT,N,Y,N,N,58U,CON,NON,Y,N,E,6,N,Y,N,NON,UNK,3.20000004768372,N,N,Y,Y,Y,Y,Y,Y,N,N,N,YMR,,N,Y,U,Y,U,U,U,U,-76.961276,38.861818
-77.0542812987543,38.9146997900254,7118,1307524,1001613,6773,PRS,1963/07/12 04:00:00+00,UNK,#2540,MASSACHUSETTS AVE NW,132,MID,(FRT) 5' W OF E DRWY OF CANADIAN EMB,MASSACHUSETTS AVE NW + #2540,,KFH,2006/05/23 04:00:00+00,,UNK,UNKW,N,Y,N,Y,58O,CON,BSP,Y,N,E,7,N,Y,N,NON,UNK,,N,N,U,N,N,N,U,U,N,N,N,NSG,,N,Y,U,N,U,U,U,U,-77.054279,38.914692
-76.9401782633871,38.9570687991338,7119,1305458,3001701,8760,PRS,2008/02/28 05:00:00+00,UNK,LONGFELLOW ST,BALTIMORE AVE,185,FAR,BANDED TO LIGHT POLE,BALTIMORE AVE + LONGFELLOW ST,,KFH,2006/09/19 04:00:00+00,,UNK,UNKW,N,Y,N,Y,SWK,CON,NON,Y,N,E,4,Y,Y,Y,NON,UPV,,N,N,U,Y,N,N,U,N,N,N,N,NSG,,N,Y,U,N,U,U,U,U,-76.940176,38.957061
-77.086008307954,38.8079857614261,7120,1305187,4000056,976,PRS,1901/01/01 05:00:00+00,UNK,ALEXANDRIA COMMONS,DUKE ST,101,FAR,"FRT OF #3220; E OF W ENTR TO S/C-EXTD",DUKE ST + ALEXANDRIA COMMONS,,KFH,2007/07/17 04:00:00+00,,UNK,UNKW,N,N,N,N,58U,CON,NON,Y,N,E,10,Y,Y,Y,NON,SLP,4,Y,Y,U,Y,N,Y,U,Y,Y,Y,N,NPL,,U,Y,U,Y,U,U,U,U,-77.086006,38.807978
-76.9421092648854,38.9633128016241,7121,1305710,3001817,9042,PRS,1978/02/19 05:00:00+00,REV,44TH AVE,QUEENSBURY RD,97,NEA,UNKNOWN,QUEENSBURY RD + 44TH AVE,,KFH,2006/09/28 04:00:00+00,0,UNK,UNKW,N,N,N,N,58U,CON,NON,Y,N,E,4,N,Y,N,NON,UNK,5.90000009536743,Y,Y,Y,Y,N,N,N,N,Y,N,N,NPL,,U,N,U,Y,U,U,U,U,-76.942107,38.963305
-76.9402687087147,38.9631088478793,7122,1305709,3001815,21837,PRS,1978/02/19 05:00:00+00,REV,BALTIMORE AVE,QUEENSBURY RD,97,NEA,FRT OF #4415,QUEENSBURY RD + BALTIMORE AVE,,KFH,2006/09/28 04:00:00+00,2,FRE,WMAT,N,Y,N,Y,<58,CON,NON,Y,N,E,4,N,N,N,NON,UNK,6.40000009536743,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,NPL,,U,Y,U,N,U,U,U,U,-76.940266,38.963101
-77.2353893498364,38.8108257621599,7123,1304737,5000521,1074,PRS,1986/07/30 04:00:00+00,REV,WAKEFIELD CHAPEL RD,BRADDOCK RD,86,NEA,UNKNOWN,BRADDOCK RD + WAKEFIELD CHAPEL RD,,KFH,2012/05/10 04:00:00+00,1,INS,NAPP,N,N,N,N,58U,CON,NON,Y,N,E,3,N,Y,Y,NON,NON,4.09999990463257,Y,N,U,Y,Y,N,E,Y,Y,Y,Y,NPL,150,N,N,N,U,U,U,U,U,-77.235387,38.810818
-77.2454993529237,38.8108887607699,7124,1304735,5000516,1065,PRS,1986/07/30 04:00:00+00,REV,STONE HAVEN DR,BRADDOCK RD,264,FAR,@ LANDING PAD,BRADDOCK RD + STONE HAVEN DR,,KFH,2012/05/07 04:00:00+00,0,UNK,NAPP,N,N,N,N,58U,CON,NON,Y,N,E,3,N,Y,Y,NON,NON,6.90000009536743,N,N,Y,E,N,N,N,E,N,N,N,NPL,150,N,N,N,U,U,U,U,U,-77.245497,38.810881
-77.016609289292,38.8204217730547,7125,1306965,1000006,1387,PRS,1967/09/19 04:00:00+00,UNK,FIRE DEPARTMENT TRAINING CENTER,SHEPHERD PKY SW,192,NEA,S OF ENTR TO -,SHEPHERD PKY SW + FIRE DEPARTMENT TRAINING CENTER,,KFH,2006/04/12 04:00:00+00,,UNK,UNKW,N,Y,N,Y,SWK,CON,NON,Y,N,E,0,U,E,U,UNK,UNK,,N,N,U,Y,N,N,N,N,N,N,N,NSG,,N,Y,U,N,U,U,U,U,-77.016607,38.820414
